Company,Report_File,Sentence,Predicted_Label,Raw_Score,Sentiment,Risk_Score
UNILEVER,UNILEVER.pdf,rights across our operations and in our interactions convercent.com/en-us/LandingPage/99b958aa-55a1- with business partners.,Social,0.8160373568534851,Neutral,0.163207471370697
UNILEVER,UNILEVER.pdf,Our approach aligns with the e611-80d3-000d3ab1117e.,Social,0.5253486037254333,Neutral,0.1050697207450866
UNILEVER,UNILEVER.pdf,United Nations Global Compact.,Social,0.9087846875190736,Neutral,0.1817569375038147
UNILEVER,UNILEVER.pdf,"We have identified and Our ESG Committee oversees and addresses human rights prioritised eight human rights issues and are committed impacts or issues at the Board level, and additionally, the to addressing them across our operations.",Social,0.9828420281410216,Neutral,0.1965684056282043
UNILEVER,UNILEVER.pdf,"The eight Audit Committee reviews critical human rights complaints priority issues are discrimination, fair wages, forced on a quarterly basis.",Social,0.9565816521644592,Neutral,0.1913163304328918
UNILEVER,UNILEVER.pdf,"labour, freedom of association, harassment, health and safety, land rights and working hours.",Social,0.9825869202613832,Neutral,0.1965173840522766
UNILEVER,UNILEVER.pdf,"Unilever’s In addition to the above, we have a dedicated e-mail ID Human Rights Progress Report (https://www.unilever.",Social,0.9778435826301576,Neutral,0.1955687165260315
UNILEVER,UNILEVER.pdf,(cobp.hul@unilever.com) and contact number (+91 22 com/files/cefcd733-4f03-4cc3-b30a-a5bb5242d3c6/ 5043 2789) for anonymous reporting of issues or concerns unilever-human-rights-progress-report-2021.pdf and around the CoBP.,Social,0.8576301336288452,Neutral,0.171526026725769
UNILEVER,UNILEVER.pdf,50 HINDUSTAN UNILEVER LIMITED https://www.unilever.com/files/2d5cebae-87d6-4411- to Unilever’s approach to human rights.,Social,0.9777824878692628,Neutral,0.1955564975738525
UNILEVER,UNILEVER.pdf,In addition to 817d-22757e597cbf/2022-progress-report-final-12-04.,Social,0.458764910697937,Neutral,0.0917529821395874
UNILEVER,UNILEVER.pdf,"this, our Code of Business Principles (CoBP) steadfastly pdf), and Modern Slavery Statement 2024 (https:// upholds the principles of human rights and fair treatment.",Social,0.9702821373939514,Neutral,0.1940564274787903
UNILEVER,UNILEVER.pdf,www.unilever.com/files/2326fa58-7615-4d9e-97db- Aligned with the International Labour Organization (ILO) 60e77ff63730/unilever-modern-slavery-statement-2024.,Social,0.7775965332984924,Neutral,0.1555193066596985
UNILEVER,UNILEVER.pdf,"principles, our CoBP serves as a guide to our actions both pdf) provide a comprehensive review of our efforts, within and outside the organisation when engaging with including India operations.",Social,0.5975804924964905,Neutral,0.1195160984992981
UNILEVER,UNILEVER.pdf,"In India, we fully adhere business partners.",Social,0.939559519290924,Neutral,0.1879119038581848
UNILEVER,UNILEVER.pdf,FY 2024-25 FY 2023-24 Pending Pending Filed during resolution at the Filed during resolution at the Category the year end of year Remarks the year end of year Remarks Sexual harassment 7 - - 7 - - Discrimination at the - - - - - - workplace Child labour - - - - - - Forced labour/Involuntary - - - - - - labour Wages - - - - - - Other human rights-related - - - - - - issues EI-7.,Social,0.9606730937957764,Neutral,0.1921346187591552
UNILEVER,UNILEVER.pdf,"Complaints filed under the Sexual Harassment of Women at Workplace (Prevention, Prohibition and Redressal) Act, 2013, in the following format: Parameter FY 2024-25 FY 2023-24 Total Complaints reported under Sexual Harassment on of Women at Workplace 7 7 (Prevention, Prohibition and Redressal) Act, 2013 (POSH) Complaints on POSH as a % of female employees/workers 0.2% 0.2% Complaints on POSH upheld 7 7 EI-8.",Social,0.9463517665863036,Neutral,0.1892703533172607
UNILEVER,UNILEVER.pdf,"Mechanisms to prevent adverse including witnesses, from adverse treatment.",,0.5960570573806763,Neutral,0.1192114114761352
UNILEVER,UNILEVER.pdf,"In cases where a complaint is found to be made with false intent, consequences to the complainant in we take necessary disciplinary actions to safeguard discrimination and harassment cases.",Governance,0.7298991084098816,Neutral,0.1459798216819763
UNILEVER,UNILEVER.pdf,individuals’ interests.,Governance,0.5693221092224121,Neutral,0.1138644218444824
UNILEVER,UNILEVER.pdf,We prioritise equal opportunity and affirmative action by implementing comprehensive policies such as Whistle- EI-9.,Governance,0.5259411931037903,Neutral,0.105188238620758
UNILEVER,UNILEVER.pdf,"Do human rights requirements form blower, gender-neutral Prevention of Sexual Harassment part of your business agreements and (POSH), and Respect, Dignity, and Fair Treatment to contracts (yes/no)?",Social,0.9858086705207824,Neutral,0.1971617341041565
UNILEVER,UNILEVER.pdf,effectively prevent discrimination and harassment.,Governance,0.5718311667442322,Neutral,0.1143662333488464
UNILEVER,UNILEVER.pdf,"Our Respect, Dignity, and Fair Treatment Policy ensures that Yes.",Social,0.92978835105896,Neutral,0.185957670211792
UNILEVER,UNILEVER.pdf,"All our business agreements specifically provide everyone in the workplace is treated with respect and for labour law compliances to be adhered to by all our dignity, guaranteeing equal treatment.",Social,0.9867623448371888,Positive,-0.4933811724185943
UNILEVER,UNILEVER.pdf,"suppliers and business partners, including fair wages and timely payment of statutory dues.",Social,0.9631478190422058,Neutral,0.1926295638084411
UNILEVER,UNILEVER.pdf,"The agreements The POSH Policy is both gender-neutral and LGBTQI+ also require all the organisation’s suppliers and inclusive, detailing governance mechanisms for business partners to ensure compliance with the sexual addressing sexual harassment across all genders and harassment law and adhere to our Code of Business orientations.",Social,0.9687183499336244,Positive,-0.4843591749668121
UNILEVER,UNILEVER.pdf,We regularly communicate with employees Principles.,Social,0.6002592444419861,Neutral,0.1200518488883972
UNILEVER,UNILEVER.pdf,"Some of the fundamental principles of our about various aspects of POSH to ensure awareness RPP are based on voluntary work, eliminating forced and understanding.",Social,0.9811582565307616,Neutral,0.1962316513061523
UNILEVER,UNILEVER.pdf,"We assure confidentiality and no or slave labour, appropriate age – no child labour, fair retaliation for complaints made in good faith, upholding wages, and freedom of association with trade unions and fairness and integrity in our investigation processes.",Social,0.9568337202072144,Neutral,0.1913667440414428
UNILEVER,UNILEVER.pdf,Our collective bargaining.,Social,0.8733925819396973,Neutral,0.1746785163879394
UNILEVER,UNILEVER.pdf,"policies are designed to protect individuals involved, INTEGRATED REPORT 2024-25 51 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE EI-10.",Governance,0.7263901829719543,Neutral,0.1452780365943908
UNILEVER,UNILEVER.pdf,"Assessments for the year: • Communicating how issues are being addressed and showing stakeholders – in particular, affected On the eight priority issues identified, each factory/ stakeholders – that adequate policies and branch/office reviews and provides positive assurance to processes are in place.",Social,0.5780404210090637,Neutral,0.1156080842018127
UNILEVER,UNILEVER.pdf,a Human Rights Assessment checklist annually.,Social,0.9864395260810852,Neutral,0.197287905216217
UNILEVER,UNILEVER.pdf,Please refer to our Human Rights Progress Report for % of your plants and further details: https://www.unilever.com/files/2d5cebae- offices that were assessed (by entity or 87d6-4411-817d-22757e597cbf/2022-progress-report- statutory authorities or Category third parties) final-12-04.pdf and Modern Slavery Statement 2024 (https://www.unilever.com/files/2326fa58-7615- Child Labour 100% 4d9e-97db-60e77ff63730/unilever-modern-slavery- Forced/involuntary labour 100% statement-2024.pdf) Sexual harassment 100% Discrimination at workplace 100% LI-3.,Social,0.9496475458145142,Neutral,0.1899295091629028
UNILEVER,UNILEVER.pdf,"Is the premise/office of the entity Wages 100% accessible to differently abled visitors, Others – Freedom of Association, 100% as per the requirements of the Rights of Law of Land, Working Hours, Persons with Disabilities Act, 2016?",Social,0.9844489693641664,Neutral,0.1968897938728332
UNILEVER,UNILEVER.pdf,"Grievance Redressal Mechanism We recognise the importance of meeting the requirements of the Rights of Persons with Disabilities Act, 2016 and are EI-11.",Social,0.9820903539657592,Neutral,0.1964180707931518
UNILEVER,UNILEVER.pdf,Provide details of any corrective taking proactive steps to support the needs of individuals actions taken or underway to address with disabilities.,Social,0.9872136116027832,Neutral,0.1974427223205566
UNILEVER,UNILEVER.pdf,Our Company has implemented various significant risks/concerns arising from the measures to provide disabled-accessible infrastructure.,Social,0.97497296333313,Neutral,0.194994592666626
UNILEVER,UNILEVER.pdf,In assessments at Question 10 above.,,0.8415425419807434,Neutral,0.1683085083961487
UNILEVER,UNILEVER.pdf,"our various factories and offices, we have installed: Not applicable, as we have not come across any • Ramps significant concerns from assessments conducted at our • Lowered reception desk for wheelchair access plant and offices.",Social,0.9142643809318542,Neutral,0.1828528761863708
UNILEVER,UNILEVER.pdf,• Elevator voice annunciator • Evacuation chair LEADERSHIP INDICATORS • Automated sliding doors to support mobility LI-1.,Social,0.710399329662323,Neutral,0.1420798659324646
UNILEVER,UNILEVER.pdf,"Details of a business process being • Tactile flooring and Braille signages modified/introduced as a result of • Induction loop system addressing human rights grievances/ • All gender-accessible toilets, fire alarm freshers and complaints.",Social,0.8957034945487976,Neutral,0.1791406989097595
UNILEVER,UNILEVER.pdf,"accessible guest rooms We have not encountered any concern requiring a change Additionally, we are preparing all our factories and in our business processes because of addressing human offices for accessibility infrastructure and aim to achieve rights grievances or complaints.",Social,0.9862115383148192,Neutral,0.1972423076629638
UNILEVER,UNILEVER.pdf,certification for 100% of our sites with the Minimum Mandatory Standards required under the Persons with LI-2.,Social,0.8573938608169556,Neutral,0.1714787721633911
UNILEVER,UNILEVER.pdf,Details of the scope and coverage Disabilities Act.,Social,0.9376883506774902,Neutral,0.187537670135498
UNILEVER,UNILEVER.pdf,We believe that accessibility is an essential aspect of social responsibility and are persistent in our of any human rights’ due diligence efforts to create an inclusive environment for everyone.,Social,0.967599868774414,Neutral,0.1935199737548828
UNILEVER,UNILEVER.pdf,Our approach is to embed human rights in all parts of our LI-4.,Social,0.973806619644165,Neutral,0.194761323928833
UNILEVER,UNILEVER.pdf,"Details on assessment of value chain business, using global expertise to guide and support partners our teams.",Social,0.9715696573257446,Neutral,0.1943139314651489
UNILEVER,UNILEVER.pdf,"This approach includes expertise within our Global Sustainability, Supply Chain, Procurement and Our Responsible Partner Policy (RPP) sets out the Responsible Business (part of Business Integrity) teams.",Social,0.9691267609596252,Neutral,0.193825352191925
UNILEVER,UNILEVER.pdf,requirements that all our suppliers must meet to do Human rights due diligence is necessary for businesses business with us.,Social,0.9729022979736328,Neutral,0.1945804595947265
UNILEVER,UNILEVER.pdf,"Our RPP and its Fundamental Principles to proactively manage potential and actual adverse embody our commitment to responsible, transparent, and human rights impacts with which they are or could sustainable business.",Social,0.9810962080955504,Positive,-0.4905481040477752
UNILEVER,UNILEVER.pdf,Human rights due diligence involves four Each fundamental principle of the RPP provides guidance core components: on what we expect from our responsible and sustainable • Identifying and assessing actual or potential adverse suppliers.,Social,0.9798331260681152,Positive,-0.4899165630340576
UNILEVER,UNILEVER.pdf,We are committed to working with our suppliers human rights impacts.,Social,0.9850727915763856,Neutral,0.1970145583152771
UNILEVER,UNILEVER.pdf,on a journey of continuous improvement.,Social,0.9028353691101074,Neutral,0.1805670738220215
UNILEVER,UNILEVER.pdf,• Integrating findings from impact assessments We also verify alignment to and implementation of into relevant Company processes and taking the RPP’s mandatory requirements using supplier self- appropriate action.,Social,0.9768407344818116,Neutral,0.1953681468963623
UNILEVER,UNILEVER.pdf,"declarations, online assessments and independent • Tracking the operating effectiveness of measures taken verification, including third-party audits which are to address adverse human rights issues.",Social,0.9735799431800842,Neutral,0.1947159886360168
UNILEVER,UNILEVER.pdf,performed for designated high-risk countries and supplier types.,Social,0.9804167151451112,Neutral,0.1960833430290222
UNILEVER,UNILEVER.pdf,52 HINDUSTAN UNILEVER LIMITED We have also updated our global progress on raising LI-5.,Social,0.8845376372337341,Neutral,0.1769075274467468
UNILEVER,UNILEVER.pdf,Provide details of any corrective awareness about Human Rights with Suppliers actions taken or underway to address in the Unilever Modern Slavery Statement 2024 significant risks/concerns arising from the (https://www.unilever.com/files/2326fa58-7615- 4d9e-97db-60e77ff63730/unilever-modern-slavery- assessments at Question 4 above.,Social,0.9640597701072692,Neutral,0.1928119540214538
UNILEVER,UNILEVER.pdf,"statement-2024.pdf) During the reporting period, no significant risks/concerns were identified in the assessment of our suppliers.",Social,0.8383517265319824,Neutral,0.1676703453063965
UNILEVER,UNILEVER.pdf,We % of value chain partners (by value of expect our partners and their employees or contractors business done with such partners) that Category were assessed to report actual or suspected breaches of our RPP.,Social,0.8359137773513794,Neutral,0.1671827554702759
UNILEVER,UNILEVER.pdf,We will investigate any non-conformity reported in good faith and Sexual harassment We conduct periodic risk assessments of our suppliers using discuss findings with the partner.,Social,0.9243501424789428,Neutral,0.1848700284957886
UNILEVER,UNILEVER.pdf,"If remediation is needed, Discrimination at country risk and commodity risk we work with the partner to identify the root cause of the workplace data from external third-party risk the issue and to develop a time-bound corrective action data providers.",Social,0.9695993661880492,Neutral,0.1939198732376098
UNILEVER,UNILEVER.pdf,"As of 31st March, plan to resolve the failure effectively and promptly.",,0.470018059015274,Neutral,0.0940036118030548
UNILEVER,UNILEVER.pdf,"By Child labour 2025, 94.3% of the suppliers (by working with partners to overcome any issues, we support Forced labour/ value of business done) have the betterment of their business and, most importantly, involuntary labour undergone risk assessment and promote respect for human rights.",Social,0.9859768152236938,Neutral,0.1971953630447387
UNILEVER,UNILEVER.pdf,"Wages We conduct regular audits, and both third-party audit companies and suppliers are responsible for continuously updating us with the audit outcome on a digital system.",Governance,0.6148081421852112,Neutral,0.1229616284370422
UNILEVER,UNILEVER.pdf,"Audit companies are mandated to report the audit documentation and the outcome of the initial and follow-up audits, while suppliers are mandated to report corrective actions and progress against each non-conformance identified, both within certain specified timeframes.",Governance,0.8638502359390259,Neutral,0.1727700471878052
UNILEVER,UNILEVER.pdf,"INTEGRATED REPORT 2024-25 53 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE PRINCIPLE 6 BUSINESSES SHOULD RESPECT AND MAKE EFFORTS TO PROTECT AND RESTORE THE ENVIRONMENT* HUL recognises climate change as a significant threat to both people and the planet, as well as a material risk to their business.",Environmental,0.9735832214355468,Neutral,0.1947166442871093
UNILEVER,UNILEVER.pdf,"To address this challenge, HUL has set ambitious climate targets and is committed to delivering impact faster through focussed, urgent, and systemic actions.",Environmental,0.9859541058540344,Neutral,0.1971908211708068
UNILEVER,UNILEVER.pdf,"We are committed to reducing emissions within our operations by transitioning to renewable energy, enhancing energy efficiency, and reducing Scope 3 emissions through materials transition.",Environmental,0.9935665726661682,Positive,-0.4967832863330841
UNILEVER,UNILEVER.pdf,"Platinum-AWS 97 % Certification Energy consumed from renewable sources Chhindwara HUL Factory 39 Zero % Reduction in Scope 1 emissions Scope 2 emissions (net) from previous year *At HUL, we have a robust process to capture environment data across our manufacturing sites and offices, which is the basis for the numbers reported in Principle 6 The Purchasing Power Parity (PPP) conversion rate used in intensity ratio calculations across Principle 6 is 20.66 for financial year 2024-25 and same is updated for previous year 54 HINDUSTAN UNILEVER LIMITED At HUL, energy efficiency is integral to our operational excellence, underpinning our commitment to climate action as the cornerstone of our ESG strategy.",Environmental,0.9899423122406006,Positive,-0.4949711561203003
UNILEVER,UNILEVER.pdf,"By prioritising emissions reduction, waste management, and water conservation, we are driving sustainable growth and pioneering a resilient future for all.",Environmental,0.9916211366653442,Positive,-0.4958105683326721
UNILEVER,UNILEVER.pdf,"Our strategic initiatives and innovative partnerships ensure we lead the way in sustainability, creating long-term value for our stakeholders and contributing to a healthier planet.” Yogesh Mishra Executive Director, Supply Chain ESSENTIAL INDICATORS EI-1.",Social,0.9676061272621156,Positive,-0.4838030636310577
UNILEVER,UNILEVER.pdf,"Details of total energy consumption (in joules or multiples) and energy intensity, in the following format: At HUL we have been continuously working towards reducing the environmental impact across our operations.",Environmental,0.993175208568573,Neutral,0.1986350417137146
UNILEVER,UNILEVER.pdf,"Refer to our ‘Climate Action’ page to know more about our key initiatives: https://www.hul.co.in/sustainability/climate/ Parameter FY 2024-25 FY 2023-24 From renewable sources Total electricity consumption – Gigajoules (A)* 12,25,671 11,86,957 Total fuel consumption – Gigajoules (B) 22,19,234 23,83,647 Energy consumption through other sources – Gigajoules (C) - - Total energy consumption – Gigajoules (A+B+C) 34,44,905 35,70,604 From non-renewable sources Total electricity consumption (D) - - Total fuel consumption (E) 1,02,998 1,54,980 Energy consumption through other sources (F) 4,131 1,019 Total energy consumed from non-renewable sources (D+E+F) 1,07,129 1,55,999 Total energy consumed (A+B+C+D+E+F) 35,52,034 37,26,603 Energy intensity per rupee of turnover (Total energy consumed/revenue from 57.7 GJ/crore 61.7 GJ/crore operations) Energy intensity per rupee of turnover adjusted for Purchasing Power Parity (PPP) 1,193 GJ / $ crore 1,276 GJ / $ crore (Total energy consumed/revenue from operations adjusted for PPP) Energy intensity in terms of physical output 1.10 GJ/tonne 1.19 GJ/tonne *Sources of renewable electricity include solar energy, wind energy and offsets though International Renewable Energy Certificates (IREC) purchased for grid electricity 8 % Reduction in energy intensity per tonne vs previous year INTEGRATED REPORT 2024-25 55 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE EI-1.",Environmental,0.9880170822143556,Positive,-0.4940085411071777
UNILEVER,UNILEVER.pdf,Indicate if any independent stakeholder relationships.,Governance,0.6444704532623291,Neutral,0.1288940906524658
UNILEVER,UNILEVER.pdf,We have also embarked on a journey to align our Water Stewardship Programme to assessment/evaluation/assurance has the Alliance for Water Stewardship (AWS) standard.,Environmental,0.9304139018058776,Neutral,0.1860827803611755
UNILEVER,UNILEVER.pdf,"AWS been carried out by an external agency is a global membership bringing together businesses, (yes/no)?",Social,0.9811801910400392,Neutral,0.1962360382080078
UNILEVER,UNILEVER.pdf,"If yes, name of the external NGOs, and the public sector.",Social,0.8608194589614868,Neutral,0.1721638917922973
UNILEVER,UNILEVER.pdf,In the International Water agency.,Environmental,0.7945123910903931,Neutral,0.1589024782180786
UNILEVER,UNILEVER.pdf,"Stewardship Standard, members uphold local water- resource sustainability through their adoption and Yes, reasonable assurance has been conducted by M/s B S promotion of a universal framework, this standardises R & Co. LLP, Chartered Accountants.",Social,0.7512769103050232,Neutral,0.1502553820610046
UNILEVER,UNILEVER.pdf,"good water stewardship practices, driving recognition and rewarding performance.",Environmental,0.7644924521446228,Neutral,0.1528984904289245
UNILEVER,UNILEVER.pdf,The Chhindwara HUL EI-2.,,0.4497239887714386,Neutral,0.0899447977542877
UNILEVER,UNILEVER.pdf,"Does the entity have any sites/facilities Factory has achieved Platinum-level AWS Certification in identified as designated consumers (DCs) financial year 2024-25. under the Performance, Achieve and Trade We set up the Hindustan Unilever Foundation (HUF) in (PAT) scheme of the Government of India 2010 to support and amplify scalable solutions that can (yes/no)?",Social,0.9768697023391724,Neutral,0.1953739404678345
UNILEVER,UNILEVER.pdf,"If yes, disclose whether targets help address India’s water challenges - specifically for rural communities that intersect with agriculture.",Environmental,0.854004442691803,Neutral,0.1708008885383606
UNILEVER,UNILEVER.pdf,"HUF set under the PAT scheme have been established its ‘Water for Public Good’ programme, which achieved.",Social,0.4979897141456604,Neutral,0.099597942829132
UNILEVER,UNILEVER.pdf,"In case targets have not been is anchored in the belief that water is a common good and achieved, provide the remedial action must be governed by citizen communities.",Environmental,0.94695782661438,Neutral,0.189391565322876
UNILEVER,UNILEVER.pdf,"The aim was to taken, if any catalyse effective solutions to India’s water challenges involving the government, communities, experts, and Not applicable, as we are not an energy-intensive industry mission-based organisations.",Environmental,0.9830793142318726,Neutral,0.1966158628463745
UNILEVER,UNILEVER.pdf,"HUF’s programs have as outlined under the Performance, Achieve and Trade reached over 15,500 villages since inception and have (PAT) scheme of the Government of India.",Social,0.9854227304458618,Neutral,0.1970845460891723
UNILEVER,UNILEVER.pdf,enabled creation of a cumulative and collective water potential of over 3.9 trillion litres* since its inception.,Environmental,0.9869667291641236,Neutral,0.1973933458328247
UNILEVER,UNILEVER.pdf,"Provide details of the following underscore the importance of the water potential created disclosures related to water, in the by HUF, 3.9 trillion litres of water is the quantity required following format: to meet the drinking water needs of India’s population for nearly two years.",Environmental,0.985183596611023,Neutral,0.1970367193222046
UNILEVER,UNILEVER.pdf,"HUF also supports several knowledge We are addressing water scarcity through conservation, initiatives in water conservation and governance.",Environmental,0.9761224389076232,Neutral,0.1952244877815246
UNILEVER,UNILEVER.pdf,"restoration, recharge, and reuse of water.",Environmental,0.9922825694084167,Neutral,0.1984565138816833
UNILEVER,UNILEVER.pdf,"In this pursuit, at the community level, we have implemented Water We also have project Prabhat, our sustainable community Stewardship Projects across 15 water-stressed locations initiative that has been implementing water conservation (as per ground water resources and the World Resources projects in water-stressed sites across the country.",Environmental,0.9720717668533324,Positive,-0.4860358834266662
UNILEVER,UNILEVER.pdf,We Institute) in India.,Social,0.9620331525802612,Neutral,0.1924066305160522
UNILEVER,UNILEVER.pdf,"At our manufacturing sites, we have constructed water conservation structures, such as check reduced our water usage by 50% compared to the 2008 dams, farm ponds, farm bunds, and water absorption baseline.",Environmental,0.98871511220932,Positive,-0.49435755610466
UNILEVER,UNILEVER.pdf,"This achievement is due to our focus on reducing trenches in programme villages to enhance access abstraction, implementing rainwater harvesting, and to water.",Environmental,0.9832936525344848,Neutral,0.1966587305068969
UNILEVER,UNILEVER.pdf,The programme also supports agricultural maximising the use of RO plants.,Environmental,0.7381493449211121,Neutral,0.1476298689842224
UNILEVER,UNILEVER.pdf,"This has helped us communities with water conservation solutions to help in increased efficiencies, risk reduction, and stronger them achieve better water efficiency.",Environmental,0.9876010417938232,Positive,-0.4938005208969116
UNILEVER,UNILEVER.pdf,"Parameter FY 2024-25 FY 2023-24 Water withdrawal by source (in kilolitres) (i) Surface water 200 - (ii) Groundwater 20,24,990 21,63,447 (iii) Third party water 8,11,232 8,14,723 (iv) Seawater/desalinated water - - (v) Others (Rain Water) 71,299 52,486 Total volume of water withdrawal (in kilolitres) (i+ii+iii+iv+v) 29,07,721 30,30,656 Total volume of water consumption (in kilolitres) 28,77,728 29,69,699 Water intensity per rupee of turnover (Water consumed/turnover in rupees) 46.8 KL / crore 49.2 KL / crore Water intensity per rupee of turnover adjusted for Purchasing Power Parity (PPP) 966 KL / $crore 1,017 KL / $crore (Total water consumption/revenue from operations adjusted for PPP) Water intensity in terms of physical output 0.89 KL / tonne 0.95 KL / tonne *Assured by an independent external firm 56 HINDUSTAN UNILEVER LIMITED EI-3.",Environmental,0.97187477350235,Neutral,0.1943749547004699
UNILEVER,UNILEVER.pdf,Indicate if any independent assessment/evaluation/assurance has been carried out by an external agency (yes/no)?,Governance,0.8107390403747559,Neutral,0.1621478080749512
UNILEVER,UNILEVER.pdf,"If yes, name of the external agency Yes, reasonable assurance has been conducted by M/s B S R & Co. LLP, Chartered Accountants.",Governance,0.8902937769889832,Neutral,0.1780587553977966
UNILEVER,UNILEVER.pdf,"Provide the following details related to water discharged: Parameter FY 2024-25 FY 2023-24 Water discharge by destination and level of treatment (in kilolitres)* (i) To surface water - No treatment - - - With treatment - - (ii) To groundwater - No treatment - - - With treatment - - (iii) To seawater - No treatment - - - With treatment - - (iv) Sent to third-parties - No treatment - - - With treatment (secondary treatment) 29,993 60,957 (v) Others - No treatment - - - With treatment - - Total water discharged (in kilolitres) 29,993 60,957 Wastewater is treated in the Company’s own effluent treatment plants through secondary treatment and then discharged in line with consent requirements of the Pollution Control Board *Water discharge has been reported for owned manufacturing sites INTEGRATED REPORT 2024-25 57 Business Responsibility and Sustainability Report Section C - PRINCIPLE WISE PERFORMANCE DISCLOSURE EI-4.",Environmental,0.9878167510032654,Negative,0.9878167510032654
UNILEVER,UNILEVER.pdf,Has the entity implemented a mechanism for Zero Liquid Discharge?,Environmental,0.987963318824768,Neutral,0.1975926637649536
UNILEVER,UNILEVER.pdf,"If yes, provide details of its coverage and implementation.",Social,0.7587200999259949,Neutral,0.1517440199851989
UNILEVER,UNILEVER.pdf,"We focus on maximising recycling and reusing treated wastewater on-site, effectively reducing the need for freshwater intake.",Environmental,0.9932343363761902,Positive,-0.4966171681880951
UNILEVER,UNILEVER.pdf,"As of 31st March, 2025, 25 out of 27 of our factories are Zero Liquid Discharge, i.e.",Environmental,0.9702938795089722,Neutral,0.1940587759017944
UNILEVER,UNILEVER.pdf,they recycle and reuse 100% of their wastewater within the site.,Environmental,0.9924224019050598,Neutral,0.1984844803810119
UNILEVER,UNILEVER.pdf,"Such recycled water is used in cooling towers, as a boiler feed, in fire tanks, external area cleaning, toilet flushing, and gardening.",Environmental,0.9909278750419616,Neutral,0.1981855750083923
UNILEVER,UNILEVER.pdf,The remaining two factories discharge water in common effluent treatment plants (CETP)/municipal drainages as per the consent to operate conditions issued by the Pollution Control Board.,Environmental,0.9881707429885864,Negative,0.9881707429885864
UNILEVER,UNILEVER.pdf,"Please provide details of air emissions (other than GHG emissions) by the entity, in the following format: Parameter* Please specify unit FY 2024-25 FY 2023-24 NOx MT 278 312 SOx MT 132 161 Particulate matter (PM) MT or mg/Nm3 278 MT 51 mg/Nm3 Persistent organic pollutants (POP) MT - NA Volatile organic compounds (VOC) MT 574 NA Hazardous air pollutants (HAP) MT - NA *POP, VOC & HAP were not included in the Factory’s Consent to Operate issued by the pollution control board and therefore not applicable for financial year 2023-24 Pollutants are calculated using the IPCC/EMEP/EEA Guidebook 2023 factors for NOx, SOx, PM, and VOC.",Environmental,0.9907122254371644,Negative,0.9907122254371644
UNILEVER,UNILEVER.pdf,HAP & POP have been updated to zero based on emission test reports for financial year 2024-25 EI- 6.,Environmental,0.9906587600708008,Neutral,0.1981317520141601
UNILEVER,UNILEVER.pdf,"If yes, name of the external agency.",Social,0.6659066081047058,Neutral,0.1331813216209411
UNILEVER,UNILEVER.pdf,"Yes, an independent assurance has been conducted by M/s B S R & Co. LLP, Chartered Accountants.",Governance,0.8909682035446167,Neutral,0.1781936407089233
UNILEVER,UNILEVER.pdf,"Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its intensity, in the following format: To reduce our carbon footprint, we are investing in new technologies, switching to renewable sources, and innovating to transform our factory operations.",Environmental,0.9933639764785768,Positive,-0.4966819882392883
UNILEVER,UNILEVER.pdf,"Refer to our https://www.hul.co.in/sustainability/climate/ Parameter Unit FY 2024-25 FY 2023-24 Total Scope 1 emissions tCO 8,944 14,622 2e Total Scope 2 emissions tCO Gross: 2,23,923 Gross: 2,20,234 2e Net: 0** Net: 96** Total Scope 1 and Scope 2 emissions* tCO 8,944 14,718 2e Total Scope 1 and Scope 2 emissions per rupee of turnover tCO /₹crore 0.15 0.24 2e Total Scope 1 and Scope 2 emission intensity per rupee of turnover tCO /$crore 3.0 5.0 2e adjusted for Purchasing Power Parity (PPP) Total Scope 1 and Scope 2 emission intensity in terms of physical tCO /tonne 0.003 0.005 2e output * We report our emissions with reference to the latest Greenhouse Gas Protocol Corporate Accounting and Reporting Standard (GHG Protocol).",Environmental,0.9782191514968872,Neutral,0.1956438302993774
UNILEVER,UNILEVER.pdf,Energy conversion and emission factors are used as per the UN’s Intergovernmental Panel on Climate Change (IPCC) **The above numbers are after deducting the International Renewable Energy Certificates (IREC) purchased for grid electricity 58 HINDUSTAN UNILEVER LIMITED EI-7.,Environmental,0.9915567636489868,Positive,-0.4957783818244934
UNILEVER,UNILEVER.pdf,Does the entity have any project related to reducing Green House Gas emission?,Environmental,0.9920307397842408,Neutral,0.1984061479568481
UNILEVER,UNILEVER.pdf,"If yes, then provide details We are committed to using energy from renewable sources and at the same time reduce our energy consumption to support our goal of achieving zero emissions in our own operations.",Environmental,0.993545949459076,Positive,-0.4967729747295379
UNILEVER,UNILEVER.pdf,T ransition to Renewable Energy: We have started purchasing renewable energy through onsite solar power plants and invested in offsite windmills to reduce our reliance on grid power.,Environmental,0.9916792511940002,Positive,-0.4958396255970001
UNILEVER,UNILEVER.pdf,"Additionally, we have invested in a group captive solar power plant with a 45MW capacity, in partnership with Brookfield, to meet the daytime energy requirements of all our factories in India.",Environmental,0.9860490560531616,Positive,-0.4930245280265808
